bet_type,game_date,home_team,away_team,underdog_team,home_sp_name,away_sp_name,underdog_odds,market_implied_prob,model_win_prob,edge,edge_pct,kelly_fraction,confidence,recommended,notes,pick,odds,model_prob,line,player_name
BATTER HITS,2026-05-02,MIA,PHI,,,,,,,0.039,3.9%,,NO PLAY,False,Standard play; In starting lineup,UNDER 0.5 hits,168.0,0.539,0.5,Bryce Harper
BATTER HITS,2026-05-02,SD,CWS,,,,,,,0.0385,3.8%,,NO PLAY,False,Hot streak,OVER 0.5 hits,-190.0,0.5385,0.5,Manny Machado
BATTER HITS,2026-05-02,SD,CWS,,,,,,,0.0381,3.8%,,NO PLAY,False,Standard play,OVER 0.5 hits,-143.0,0.5381,0.5,Gavin Sheets
BATTER HITS,2026-05-02,STL,LAD,,,,,,,0.038,3.8%,,NO PLAY,False,Standard play,OVER 0.5 hits,-150.0,0.538,0.5,Nathan Church
BATTER HITS,2026-05-02,BOS,HOU,,,,,,,0.0376,3.8%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-155.0,0.5376,0.5,Roman Anthony
BATTER HITS,2026-05-02,DET,TEX,,,,,,,0.0375,3.7%,,NO PLAY,False,High BA,OVER 0.5 hits,-210.0,0.5375,0.5,Riley Greene
BATTER HITS,2026-05-02,LAA,NYM,,,,,,,0.0333,3.3%,,NO PLAY,False,Standard play,OVER 0.5 hits,-210.0,0.5333,0.5,Marcus Semien
BATTER HITS,2026-05-02,PIT,CIN,,,,,,,0.033,3.3%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-110.0,0.533,0.5,JJ Bleday
BATTER HITS,2026-05-02,MIA,PHI,,,,,,,0.0316,3.2%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-185.0,0.5316,0.5,Agustín Ramírez
BATTER HITS,2026-05-02,CHC,ARI,,,,,,,0.0313,3.1%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-155.0,0.5313,0.5,Geraldo Perdomo
BATTER HITS,2026-05-02,LAA,NYM,,,,,,,0.0288,2.9%,,NO PLAY,False,Standard play,OVER 0.5 hits,-150.0,0.5288,0.5,Jo Adell
BATTER HITS,2026-05-02,MIA,PHI,,,,,,,0.0281,2.8%,,NO PLAY,False,Standard play; In starting lineup,UNDER 0.5 hits,140.0,0.5281,0.5,Adolis Garcia
BATTER HITS,2026-05-02,SD,CWS,,,,,,,0.0253,2.5%,,NO PLAY,False,Standard play,OVER 0.5 hits,-210.0,0.5253,0.5,Ramon Laureano
BATTER HITS,2026-05-02,SD,CWS,,,,,,,0.0225,2.3%,,NO PLAY,False,Standard play,OVER 0.5 hits,-196.0,0.5225,0.5,Xander Bogaerts
BATTER HITS,2026-05-02,STL,LAD,,,,,,,0.0218,2.2%,,NO PLAY,False,Standard play,UNDER 0.5 hits,158.0,0.5218,0.5,JJ Wetherholt
BATTER HITS,2026-05-02,NYY,BAL,,,,,,,0.0204,2.0%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-165.0,0.5204,0.5,Jeremiah Jackson
BATTER HITS,2026-05-02,SD,CWS,,,,,,,0.0199,2.0%,,NO PLAY,False,Standard play,UNDER 0.5 hits,-125.0,0.5199,0.5,Tristan Peters
BATTER HITS,2026-05-02,STL,LAD,,,,,,,0.0195,1.9%,,NO PLAY,False,Standard play,OVER 0.5 hits,-125.0,0.5195,0.5,Alex Freeland
BATTER HITS,2026-05-02,SEA,KC,,,,,,,0.0194,1.9%,,NO PLAY,False,Standard play,OVER 0.5 hits,-130.0,0.5194,0.5,Jac Caglianone
BATTER HITS,2026-05-02,SD,CWS,,,,,,,0.0191,1.9%,,NO PLAY,False,Standard play,OVER 0.5 hits,-120.0,0.5191,0.5,Munetaka Murakami
BATTER HITS,2026-05-02,PIT,CIN,,,,,,,0.0184,1.8%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-185.0,0.5184,0.5,Bryan Reynolds
BATTER HITS,2026-05-02,SEA,KC,,,,,,,0.0171,1.7%,,NO PLAY,False,Low BA,UNDER 0.5 hits,146.0,0.5171,0.5,Josh Naylor
BATTER HITS,2026-05-02,DET,TEX,,,,,,,0.0165,1.6%,,NO PLAY,False,Standard play,OVER 0.5 hits,-190.0,0.5165,0.5,Gleyber Torres
BATTER HITS,2026-05-02,PIT,CIN,,,,,,,0.0154,1.5%,,NO PLAY,False,Standard play; In starting lineup,UNDER 0.5 hits,132.0,0.5154,0.5,Konnor Griffin
BATTER HITS,2026-05-02,LAA,NYM,,,,,,,0.0152,1.5%,,NO PLAY,False,Low BA,UNDER 0.5 hits,131.0,0.5152,0.5,Zach Neto
BATTER HITS,2026-05-02,SEA,KC,,,,,,,0.0148,1.5%,,NO PLAY,False,Standard play,UNDER 0.5 hits,125.0,0.5148,0.5,Dominic Canzone
BATTER HITS,2026-05-02,TB,SF,,,,,,,0.0144,1.4%,,NO PLAY,False,Standard play,OVER 0.5 hits,-145.0,0.5144,0.5,Jake Fraley
BATTER HITS,2026-05-02,CHC,ARI,,,,,,,0.0132,1.3%,,NO PLAY,False,Standard play; In starting lineup,UNDER 0.5 hits,124.0,0.5132,0.5,Pete Crow-Armstrong
BATTER HITS,2026-05-02,SEA,KC,,,,,,,0.0124,1.2%,,NO PLAY,False,Standard play,OVER 0.5 hits,-120.0,0.5124,0.5,Kyle Isbel
BATTER HITS,2026-05-02,CHC,ARI,,,,,,,0.0121,1.2%,,NO PLAY,False,Standard play; In starting lineup,UNDER 0.5 hits,116.0,0.5121,0.5,Nolan Arenado
BATTER HITS,2026-05-02,DET,TEX,,,,,,,0.0111,1.1%,,NO PLAY,False,Standard play,UNDER 0.5 hits,166.0,0.5111,0.5,Dillon Dingler
BATTER HITS,2026-05-02,MIA,PHI,,,,,,,0.0099,1.0%,,NO PLAY,False,Cold streak; In starting lineup,UNDER 0.5 hits,153.0,0.5099,0.5,Liam Hicks
BATTER HITS,2026-05-02,STL,LAD,,,,,,,0.0086,0.9%,,NO PLAY,False,Standard play,UNDER 1.5 hits,-227.0,0.5086,1.5,Freddie Freeman
BATTER HITS,2026-05-02,CHC,ARI,,,,,,,0.0068,0.7%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-115.0,0.5068,0.5,Jorge Barrosa
BATTER HITS,2026-05-02,STL,LAD,,,,,,,0.0062,0.6%,,NO PLAY,False,Standard play,OVER 0.5 hits,-200.0,0.5062,0.5,Ivan Herrera
BATTER HITS,2026-05-02,PIT,CIN,,,,,,,0.0057,0.6%,,NO PLAY,False,Standard play; In starting lineup,UNDER 0.5 hits,125.0,0.5057,0.5,Spencer Steer
BATTER HITS,2026-05-02,WSH,MIL,,,,,,,0.0049,0.5%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-145.0,0.5049,0.5,Jake Bauers
BATTER HITS,2026-05-02,MIN,TOR,,,,,,,0.0038,0.4%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-141.0,0.5038,0.5,Brooks Lee
BATTER HITS,2026-05-02,DET,TEX,,,,,,,0.0022,0.2%,,NO PLAY,False,Low BA,UNDER 0.5 hits,146.0,0.5022,0.5,Jake Burger
BATTER HITS,2026-05-02,LAA,NYM,,,,,,,0.0019,0.2%,,NO PLAY,False,Standard play,UNDER 1.5 hits,-233.0,0.5019,1.5,Bo Bichette
BATTER HITS,2026-05-02,CHC,ARI,,,,,,,0.0005,0.1%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-185.0,0.5005,0.5,Alex Bregman
