bet_type,game_date,home_team,away_team,underdog_team,home_sp_name,away_sp_name,underdog_odds,market_implied_prob,model_win_prob,edge,edge_pct,kelly_fraction,confidence,recommended,notes,pick,odds,model_prob,line,player_name
BATTER HITS,2026-04-26,TB,MIN,,,,,,,0.0613,6.1%,,NO PLAY,False,Standard play,OVER 1.5 hits,190.0,0.5613,1.5,Byron Buxton
BATTER HITS,2026-04-26,STL,SEA,,,,,,,0.0599,6.0%,,NO PLAY,False,Standard play,OVER 0.5 hits,-186.0,0.5599,0.5,JJ Wetherholt
BATTER HITS,2026-04-26,CWS,WSH,,,,,,,0.0589,5.9%,,NO PLAY,False,Standard play,UNDER 0.5 hits,114.0,0.5589,0.5,Everson Pereira
BATTER HITS,2026-04-26,CWS,WSH,,,,,,,0.0587,5.9%,,NO PLAY,False,Hot streak,OVER 0.5 hits,-175.0,0.5587,0.5,Miguel Vargas
BATTER HITS,2026-04-26,TOR,CLE,,,,,,,0.0585,5.8%,,NO PLAY,False,Standard play,UNDER 0.5 hits,132.0,0.5585,0.5,Kazuma Okamoto
BATTER HITS,2026-04-26,ATL,PHI,,,,,,,0.058,5.8%,,NO PLAY,False,Standard play,UNDER 0.5 hits,150.0,0.558,0.5,Bryce Harper
BATTER HITS,2026-04-26,ARI,SD,,,,,,,0.0576,5.8%,,NO PLAY,False,Hot streak,OVER 0.5 hits,-235.0,0.5576,0.5,Alek Thomas
BATTER HITS,2026-04-26,TOR,CLE,,,,,,,0.0573,5.7%,,NO PLAY,False,Standard play,OVER 0.5 hits,-169.0,0.5573,0.5,Daulton Varsho
BATTER HITS,2026-04-26,KC,LAA,,,,,,,0.057,5.7%,,NO PLAY,False,Standard play,OVER 0.5 hits,-233.0,0.557,0.5,Zach Neto
BATTER HITS,2026-04-26,KC,LAA,,,,,,,0.0565,5.7%,,NO PLAY,False,Standard play,UNDER 0.5 hits,156.0,0.5565,0.5,Jo Adell
BATTER HITS,2026-04-26,CIN,DET,,,,,,,0.0558,5.6%,,NO PLAY,False,Standard play,OVER 0.5 hits,-163.0,0.5558,0.5,Matt Vierling
BATTER HITS,2026-04-26,TB,MIN,,,,,,,0.052,5.2%,,NO PLAY,False,Cold streak,UNDER 1.5 hits,-219.0,0.552,1.5,Chandler Simpson
BATTER HITS,2026-04-26,STL,SEA,,,,,,,0.0515,5.1%,,NO PLAY,False,Standard play,UNDER 0.5 hits,132.0,0.5515,0.5,Nathan Church
BATTER HITS,2026-04-26,KC,LAA,,,,,,,0.0507,5.1%,,NO PLAY,False,Standard play,OVER 0.5 hits,-220.0,0.5507,0.5,Nolan Schanuel
BATTER HITS,2026-04-26,TB,MIN,,,,,,,0.0496,5.0%,,NO PLAY,False,Standard play,OVER 0.5 hits,-190.0,0.5496,0.5,Josh Bell
BATTER HITS,2026-04-26,HOU,NYY,,,,,,,0.0473,4.7%,,NO PLAY,False,Standard play,OVER 0.5 hits,-141.0,0.5473,0.5,Cam Smith
BATTER HITS,2026-04-26,MIL,PIT,,,,,,,0.0464,4.6%,,NO PLAY,False,Standard play,OVER 0.5 hits,-132.0,0.5464,0.5,Brandon Lockridge
BATTER HITS,2026-04-26,STL,SEA,,,,,,,0.046,4.6%,,NO PLAY,False,Hot streak,OVER 0.5 hits,-225.0,0.546,0.5,Cal Raleigh
BATTER HITS,2026-04-26,MIL,PIT,,,,,,,0.0454,4.5%,,NO PLAY,False,Standard play,OVER 1.5 hits,190.0,0.5454,1.5,Jake Mangum
BATTER HITS,2026-04-26,BAL,BOS,,,,,,,0.0446,4.5%,,NO PLAY,False,Standard play,UNDER 0.5 hits,-111.0,0.5446,0.5,Carlos Narvaez
BATTER HITS,2026-04-26,TOR,CLE,,,,,,,0.0411,4.1%,,NO PLAY,False,Standard play,OVER 1.5 hits,199.0,0.5411,1.5,Jose Ramirez
BATTER HITS,2026-04-26,ARI,SD,,,,,,,0.0395,4.0%,,NO PLAY,False,Standard play,UNDER 1.5 hits,-220.0,0.5395,1.5,Geraldo Perdomo
BATTER HITS,2026-04-26,KC,LAA,,,,,,,0.039,3.9%,,NO PLAY,False,Standard play,UNDER 0.5 hits,177.0,0.539,0.5,Maikel Garcia
BATTER HITS,2026-04-26,TOR,CLE,,,,,,,0.0376,3.8%,,NO PLAY,False,Standard play,OVER 0.5 hits,-190.0,0.5376,0.5,Chase DeLauter
BATTER HITS,2026-04-26,CWS,WSH,,,,,,,0.0375,3.8%,,NO PLAY,False,Standard play,OVER 0.5 hits,-154.0,0.5375,0.5,Jacob Young
BATTER HITS,2026-04-26,ARI,SD,,,,,,,0.0373,3.7%,,NO PLAY,False,Standard play,OVER 1.5 hits,178.0,0.5373,1.5,Adrian Del Castillo
BATTER HITS,2026-04-26,BAL,BOS,,,,,,,0.0371,3.7%,,NO PLAY,False,High BA,OVER 0.5 hits,-140.0,0.5371,0.5,Leody Taveras
BATTER HITS,2026-04-26,HOU,NYY,,,,,,,0.0333,3.3%,,NO PLAY,False,Low BA,UNDER 0.5 hits,113.0,0.5333,0.5,Isaac Paredes
BATTER HITS,2026-04-26,STL,SEA,,,,,,,0.0329,3.3%,,NO PLAY,False,Standard play,UNDER 0.5 hits,155.0,0.5329,0.5,Dominic Canzone
BATTER HITS,2026-04-26,CWS,WSH,,,,,,,0.0327,3.3%,,NO PLAY,False,Standard play,OVER 0.5 hits,-185.0,0.5327,0.5,CJ Abrams
BATTER HITS,2026-04-26,LAD,CHC,,,,,,,0.0319,3.2%,,NO PLAY,False,Standard play,OVER 0.5 hits,-194.0,0.5319,0.5,Teoscar Hernandez
BATTER HITS,2026-04-26,LAD,CHC,,,,,,,0.0318,3.2%,,NO PLAY,False,Standard play,UNDER 0.5 hits,-137.0,0.5318,0.5,Alex Freeland
BATTER HITS,2026-04-26,STL,SEA,,,,,,,0.0317,3.2%,,NO PLAY,False,Hot streak,OVER 1.5 hits,195.0,0.5317,1.5,Ivan Herrera
BATTER HITS,2026-04-26,MIL,PIT,,,,,,,0.0303,3.0%,,NO PLAY,False,Standard play,OVER 0.5 hits,-213.0,0.5303,0.5,Brice Turang
BATTER HITS,2026-04-26,SF,MIA,,,,,,,0.0302,3.0%,,NO PLAY,False,Cold streak,UNDER 0.5 hits,150.0,0.5302,0.5,Matt Chapman
BATTER HITS,2026-04-26,MIL,PIT,,,,,,,0.0295,2.9%,,NO PLAY,False,Low BA,UNDER 0.5 hits,115.0,0.5295,0.5,Konnor Griffin
BATTER HITS,2026-04-26,MIL,PIT,,,,,,,0.0278,2.8%,,NO PLAY,False,Cold streak,UNDER 0.5 hits,127.0,0.5278,0.5,Oneil Cruz
BATTER HITS,2026-04-26,MIL,PIT,,,,,,,0.0269,2.7%,,NO PLAY,False,Standard play,OVER 0.5 hits,-123.0,0.5269,0.5,Garrett Mitchell
BATTER HITS,2026-04-26,CIN,DET,,,,,,,0.0266,2.7%,,NO PLAY,False,Standard play,OVER 0.5 hits,-140.0,0.5266,0.5,Jake Rogers
BATTER HITS,2026-04-26,MIL,PIT,,,,,,,0.0261,2.6%,,NO PLAY,False,Standard play,OVER 0.5 hits,-175.0,0.5261,0.5,Bryan Reynolds
BATTER HITS,2026-04-26,CIN,DET,,,,,,,0.0246,2.5%,,NO PLAY,False,Low BA,UNDER 0.5 hits,136.0,0.5246,0.5,Spencer Torkelson
BATTER HITS,2026-04-26,ARI,SD,,,,,,,0.0243,2.4%,,NO PLAY,False,Standard play,OVER 1.5 hits,-102.0,0.5243,1.5,Ramon Laureano
BATTER HITS,2026-04-26,CIN,DET,,,,,,,0.0232,2.3%,,NO PLAY,False,Standard play,OVER 0.5 hits,-141.0,0.5232,0.5,JJ Bleday
BATTER HITS,2026-04-26,BAL,BOS,,,,,,,0.0231,2.3%,,NO PLAY,False,Standard play,OVER 0.5 hits,-155.0,0.5231,0.5,Willson Contreras
BATTER HITS,2026-04-26,CWS,WSH,,,,,,,0.0222,2.2%,,NO PLAY,False,High BA,OVER 0.5 hits,-148.0,0.5222,0.5,Jorbit Vivas
BATTER HITS,2026-04-26,TOR,CLE,,,,,,,0.0213,2.1%,,NO PLAY,False,Standard play,OVER 0.5 hits,-150.0,0.5213,0.5,Rhys Hoskins
BATTER HITS,2026-04-26,MIL,PIT,,,,,,,0.0194,1.9%,,NO PLAY,False,Standard play,UNDER 0.5 hits,175.0,0.5194,0.5,William Contreras
BATTER HITS,2026-04-26,ARI,SD,,,,,,,0.0191,1.9%,,NO PLAY,False,Low BA,UNDER 1.5 hits,-172.0,0.5191,1.5,Gavin Sheets
BATTER HITS,2026-04-26,MIL,PIT,,,,,,,0.019,1.9%,,NO PLAY,False,Standard play,OVER 0.5 hits,-130.0,0.519,0.5,Joey Bart
BATTER HITS,2026-04-26,STL,SEA,,,,,,,0.0182,1.8%,,NO PLAY,False,Standard play,OVER 0.5 hits,-169.0,0.5182,0.5,Ramon Urias
BATTER HITS,2026-04-26,LAD,CHC,,,,,,,0.0174,1.7%,,NO PLAY,False,Standard play,UNDER 0.5 hits,116.0,0.5174,0.5,Pete Crow-Armstrong
BATTER HITS,2026-04-26,LAD,CHC,,,,,,,0.0098,1.0%,,NO PLAY,False,Standard play,UNDER 0.5 hits,110.0,0.5098,0.5,Santiago Espinal
BATTER HITS,2026-04-26,CIN,DET,,,,,,,0.0084,0.8%,,NO PLAY,False,Standard play,OVER 0.5 hits,-175.0,0.5084,0.5,Spencer Steer
BATTER HITS,2026-04-26,LAD,CHC,,,,,,,0.0079,0.8%,,NO PLAY,False,Standard play,UNDER 0.5 hits,146.0,0.5079,0.5,Ian Happ
BATTER HITS,2026-04-26,ARI,SD,,,,,,,0.0075,0.8%,,NO PLAY,False,Standard play,OVER 1.5 hits,-102.0,0.5075,1.5,Fernando Tatis Jr.
BATTER HITS,2026-04-26,BAL,BOS,,,,,,,0.0073,0.7%,,NO PLAY,False,Standard play,OVER 0.5 hits,-200.0,0.5073,0.5,Ceddanne Rafaela
BATTER HITS,2026-04-26,ATL,PHI,,,,,,,0.0054,0.5%,,NO PLAY,False,Standard play,OVER 0.5 hits,-125.0,0.5054,0.5,Kyle Schwarber
BATTER HITS,2026-04-26,STL,SEA,,,,,,,0.0043,0.4%,,NO PLAY,False,Standard play,OVER 0.5 hits,-145.0,0.5043,0.5,Nolan Gorman
BATTER HITS,2026-04-26,HOU,NYY,,,,,,,0.0033,0.3%,,NO PLAY,False,Low BA,UNDER 0.5 hits,132.0,0.5033,0.5,Yainer Diaz
BATTER HITS,2026-04-26,LAD,CHC,,,,,,,0.0014,0.1%,,NO PLAY,False,Standard play,UNDER 0.5 hits,137.0,0.5014,0.5,Matt Shaw
BATTER HITS,2026-04-26,ARI,SD,,,,,,,0.0007,0.1%,,NO PLAY,False,Hot streak,OVER 1.5 hits,146.0,0.5007,1.5,Luis Campusano
